query_id,relevant_count,naive_ndcg_at_10,naive_recall_at_10,naive_mrr_at_10,late_ndcg_at_10,late_recall_at_10,late_mrr_at_10,whole_document_ndcg_at_10,whole_document_recall_at_10,whole_document_mrr_at_10,late_minus_naive_ndcg_at_10
217,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
218,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
219,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
230,1,0.333333333333,1.000000000000,0.142857142857,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.666666666667
232,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
233,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
236,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
237,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
238,1,0.430676558073,1.000000000000,0.250000000000,0.500000000000,1.000000000000,0.333333333333,0.500000000000,1.000000000000,0.333333333333,0.069323441927
239,1,0.289064826318,1.000000000000,0.100000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.289064826318
248,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
249,1,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,1.000000000000,0.000000000000
261,2,0.237197712769,0.500000000000,0.200000000000,0.441580110358,1.000000000000,0.200000000000,0.430624116387,1.000000000000,0.200000000000,0.204382397588
